# 0.2 sps, start/stop: 50/0 mA (5 s), channels: 5,,,
# V min: 5.01893, V max: 5.0246,,,,
# I min: 0.05424, I max: 0.08465,,,,
# P min: 0.27244101119999997, P max: 0.425093677,,,,
Time,Voltage,Current,Power,Capacity,Energy
2165,5.02026,0.08456,0.42451319,0.05087814,0.06393973
2170,5.02003,0.08456,0.42449374,0.05099558,0.06408712
2175,5.02007,0.08453,0.42434652,0.05111301,0.06423445
2180,5.01952,0.08455,0.42440042,0.05123042,0.06438181
2185,5.01975,0.08456,0.42447006,0.05134786,0.06452921
2190,5.02022,0.08456,0.4245098,0.05146531,0.06467661
2195,5.01999,0.08453,0.42433975,0.05158273,0.06482394
2200,5.01971,0.08455,0.42441648,0.05170015,0.0649713
2205,5.01964,0.08455,0.42441056,0.05181758,0.06511868
2210,5.02011,0.08456,0.4245005,0.05193501,0.06526607
2215,5.01975,0.08458,0.42457046,0.05205247,0.06541349
2220,5.01999,0.0846,0.42469115,0.05216996,0.06556097
2225,5.02038,0.08459,0.42467394,0.05228745,0.0657084
2230,5.01948,0.0846,0.42464801,0.05240494,0.06585586
2235,5.02014,0.0846,0.42470384,0.05252244,0.06600332
2240,5.01979,0.08459,0.42462404,0.05263994,0.06615075
2245,5.0194,0.08459,0.42459105,0.05275742,0.0662982
2250,5.02026,0.08461,0.4247642,0.05287492,0.06644566
2255,5.01929,0.0846,0.42463193,0.05299243,0.06659312
2260,5.01995,0.08459,0.42463757,0.05310992,0.06674056
2265,5.01964,0.0846,0.42466154,0.05322742,0.06688801
2270,5.01979,0.08459,0.42462404,0.05334491,0.06703547
2275,5.02042,0.08459,0.42467733,0.0534624,0.06718291
2280,5.01999,0.08458,0.42459075,0.05357988,0.06733035
2285,5.02014,0.08456,0.42450304,0.05369733,0.06747775
2290,5.02038,0.08458,0.42462374,0.05381479,0.06762521
2295,5.02116,0.08457,0.4246395,0.05393226,0.06777266
2300,5.0212,0.08457,0.42464288,0.05404972,0.06792008
2305,5.02053,0.08459,0.42468663,0.05416719,0.06806753
2310,5.02022,0.08457,0.42456001,0.05428466,0.06821496
2315,5.02057,0.0846,0.42474022,0.05440214,0.06836242
2320,5.02003,0.08456,0.42449374,0.05451961,0.06850983
2325,5.02034,0.08459,0.42467056,0.05463708,0.06865726
2330,5.01944,0.08458,0.42454424,0.05475456,0.06880471
2335,5.02089,0.08458,0.42466688,0.05487203,0.06895217
2340,5.021,0.0846,0.4247766,0.05498951,0.06909967
2345,5.02143,0.08459,0.42476276,0.05510701,0.06924714
2350,5.02073,0.08461,0.42480397,0.05522451,0.06939467
2355,5.02167,0.0846,0.42483328,0.05534201,0.06954214
2360,5.02026,0.08462,0.4248144,0.05545953,0.06968966
2365,5.02089,0.0846,0.42476729,0.05557704,0.06983713
2370,5.0203,0.08461,0.42476758,0.05569455,0.06998463
2375,5.02077,0.08464,0.42495797,0.05581208,0.07013219
2380,5.02073,0.08461,0.42480397,0.05592962,0.07027972
2385,5.02175,0.08462,0.42494048,0.05604714,0.07042726
2390,5.02135,0.0846,0.42480621,0.05616465,0.07057478
2395,5.02214,0.08458,0.4247726,0.05628214,0.07072224
2400,5.02096,0.08457,0.42462259,0.0563996,0.07086964
2405,5.01991,0.08456,0.42448359,0.05651706,0.07101706
2410,5.02065,0.08456,0.42454616,0.0566345,0.07116444
2415,5.01971,0.08456,0.42446668,0.05675194,0.07131183
2420,5.01991,0.08456,0.42448359,0.05686939,0.07145923
2425,5.02018,0.08459,0.42465703,0.05698685,0.07160666
2430,5.01964,0.08459,0.42461135,0.05710434,0.07175414
2435,5.02096,0.08459,0.42472301,0.05722183,0.0719016
2440,5.0205,0.08457,0.42458369,0.0573393,0.07204903
2445,5.02069,0.08456,0.42454955,0.05745675,0.07219644
2450,5.02061,0.08454,0.42444237,0.05757418,0.0723438
2455,5.01999,0.08453,0.42433975,0.05769159,0.07249113
2460,5.01971,0.08455,0.42441648,0.05780901,0.07263852
2465,5.0205,0.08453,0.42438286,0.05792642,0.07278588
2470,5.02081,0.08453,0.42440907,0.05804383,0.07293324
2475,5.02057,0.08455,0.42448919,0.05816124,0.07308064
2480,5.02073,0.08456,0.42455293,0.05827868,0.07322803
2485,5.02014,0.08457,0.42455324,0.05839613,0.07337546
2490,5.02069,0.08457,0.42459975,0.05851359,0.07352291
2495,5.02112,0.08459,0.42473654,0.05863106,0.07367039
2500,5.02132,0.08461,0.42485389,0.05874856,0.07381787
2505,5.02003,0.08457,0.42454394,0.05886605,0.0739653
2510,5.02053,0.08456,0.42453602,0.0589835,0.07411271
2515,5.02069,0.08458,0.42464996,0.05910096,0.07426016
2520,5.02077,0.08459,0.42470693,0.05921844,0.07440763
2525,5.02093,0.08459,0.42472047,0.05933592,0.07455508
2530,5.02022,0.08462,0.42481102,0.05945343,0.07470259
2535,5.02046,0.08456,0.4245301,0.05957092,0.07485
2540,5.02057,0.08459,0.42469002,0.05968838,0.07499746
2545,5.02046,0.08459,0.42468071,0.05980587,0.07514492
2550,5.02053,0.0846,0.42473684,0.05992336,0.0752924
2555,5.02065,0.0846,0.42474699,0.06004086,0.07543989
2560,5.02085,0.0846,0.42476391,0.06015836,0.07558735
2565,5.01968,0.08459,0.42461473,0.06027585,0.07573479
2570,5.02003,0.08462,0.42479494,0.06039336,0.0758823
2575,5.02026,0.08461,0.4247642,0.06051088,0.0760298
2580,5.02073,0.08459,0.42470355,0.06062838,0.07617725
2585,5.02026,0.08462,0.4248144,0.06074589,0.07632476
2590,5.0203,0.0846,0.42471738,0.0608634,0.07647224
2595,5.02077,0.08463,0.42490777,0.06098092,0.07661979
2600,5.021,0.08462,0.42487702,0.06109846,0.0767673
2605,5.02053,0.08462,0.42483725,0.06121599,0.0769148
2610,5.02026,0.08459,0.42466379,0.06133349,0.07706224
2615,5.01983,0.08461,0.42472782,0.06145099,0.07720972
2620,5.02003,0.08459,0.42464434,0.06156849,0.07735717
2625,5.02007,0.0846,0.42469792,0.06168599,0.07750465
2630,5.02046,0.08461,0.42478112,0.06180349,0.07765216
2635,5.02124,0.0846,0.4247969,0.061921,0.07779963
2640,5.02014,0.08461,0.42475405,0.06203851,0.07794711
2645,5.02003,0.08457,0.42454394,0.06215599,0.07809452
2650,5.01991,0.08458,0.42458399,0.06227346,0.07824194
2655,5.01987,0.08458,0.4245806,0.06239093,0.07838938
2660,5.02042,0.08458,0.42462712,0.0625084,0.07853683
2665,5.02073,0.0846,0.42475376,0.06262589,0.07868432
2670,5.02093,0.08461,0.42482089,0.0627434,0.0788318
2675,5.01995,0.08463,0.42483837,0.06286092,0.07897929
2680,5.01929,0.0846,0.42463193,0.06297844,0.07912677
2685,5.02057,0.08459,0.42469002,0.06309594,0.07927423
2690,5.02046,0.08457,0.4245803,0.06321341,0.07942166
2695,5.02046,0.08461,0.42478112,0.0633309,0.07956917
2700,5.02104,0.08459,0.42472977,0.0634484,0.07971661
2705,5.01995,0.08459,0.42463757,0.06356588,0.07986406
2710,5.02026,0.08458,0.42461359,0.06368336,0.0800115
2715,5.02046,0.08459,0.42468071,0.06380084,0.08015896
2720,5.0205,0.08458,0.42463389,0.06391832,0.08030637
2725,5.01929,0.08455,0.42438097,0.06403577,0.08045372
2730,5.01905,0.08457,0.42446106,0.06415322,0.0806011
2735,5.01921,0.08459,0.42457497,0.06427069,0.08074853
2740,5.01925,0.08456,0.42442778,0.06438815,0.08089594
2745,5.02053,0.08458,0.42463643,0.06450561,0.08104339
2750,5.02096,0.08459,0.42472301,0.06462309,0.08119088
2755,5.02139,0.08458,0.42470917,0.06474057,0.08133832
2760,5.02046,0.08456,0.4245301,0.06485803,0.08148574
2765,5.02089,0.08456,0.42456646,0.06497547,0.08163316
2770,5.021,0.08459,0.42472639,0.06509294,0.08178062
2775,5.02061,0.08458,0.42464319,0.06521042,0.08192808
2780,5.02085,0.08457,0.42461328,0.06532788,0.08207551
2785,5.02077,0.08459,0.42470693,0.06544535,0.082223
2790,5.02147,0.08459,0.42476615,0.06556284,0.08237044
2795,5.01983,0.08455,0.42442663,0.0656803,0.08251781
2800,5.01983,0.08456,0.42447682,0.06579774,0.08266518
2805,5.01948,0.08456,0.42444723,0.06591518,0.08281255
2810,5.01921,0.08454,0.42432401,0.06603261,0.08295989
2815,5.01929,0.08456,0.42443116,0.06615004,0.0831073
2820,5.02038,0.08458,0.42462374,0.0662675,0.08325473
2825,5.02022,0.08454,0.4244094,0.06638494,0.08340209
2830,5.02022,0.08456,0.4245098,0.06650238,0.08354949
2835,5.02014,0.08454,0.42440264,0.06661981,0.08369686
2840,5.02042,0.08454,0.42442631,0.06673722,0.08384428
2845,5.02206,0.08456,0.42466539,0.06685465,0.08399171
2850,5.02128,0.08457,0.42464965,0.0669721,0.08413917
2855,5.02155,0.08456,0.42462227,0.06708956,0.08428658
2860,5.02065,0.08459,0.42469678,0.06720702,0.08443407
2865,5.02175,0.08458,0.42473962,0.0673245,0.08458151
2870,5.02042,0.08456,0.42452672,0.06744196,0.08472893
2875,5.02081,0.08457,0.4246099,0.06755941,0.08487637
2880,5.02093,0.08459,0.42472047,0.06767688,0.08502384
2885,5.02085,0.08458,0.42466349,0.06779436,0.08517128
2890,5.02046,0.08455,0.42447989,0.06791181,0.0853187
2895,5.02139,0.08455,0.42455852,0.06802924,0.0854661
2900,5.02093,0.08456,0.42456984,0.06814668,0.08561352
2905,5.02116,0.08456,0.42458929,0.06826413,0.08576096
2910,5.02143,0.08454,0.42451169,0.06838156,0.08590836
2915,5.02143,0.08452,0.42441126,0.06849896,0.08605571
2920,5.02081,0.08456,0.42455969,0.06861638,0.08620314
2925,5.02132,0.08454,0.42450239,0.06873381,0.08635053
2930,5.02124,0.08455,0.42454584,0.06885123,0.08649797
2935,5.02214,0.08458,0.4247726,0.06896868,0.08664545
2940,5.02175,0.08456,0.42463918,0.06908614,0.08679287
2945,5.021,0.08453,0.42442513,0.06920356,0.08694027
2950,5.02194,0.08455,0.42460503,0.06932098,0.08708767
2955,5.02093,0.08452,0.424369,0.06943839,0.08723502
2960,5.02085,0.0845,0.42426183,0.06955576,0.08738236
2965,5.02178,0.08449,0.42429019,0.06967312,0.08752968
2970,5.02171,0.0845,0.42433449,0.06979047,0.087677
2975,5.021,0.08453,0.42442513,0.06990785,0.08782439
2980,5.02182,0.0845,0.42434379,0.07002524,0.08797176
2985,5.02257,0.08454,0.42460807,0.07014263,0.08811917
2990,5.02206,0.08456,0.42466539,0.07026006,0.0882666
2995,5.02096,0.08454,0.42447196,0.07037749,0.08841398
3000,5.02093,0.08455,0.42451963,0.07049491,0.08856137
3005,5.02061,0.08454,0.42444237,0.07061233,0.08870876
3010,5.02112,0.08454,0.42448548,0.07072975,0.08885614
3015,5.02069,0.08453,0.42439893,0.07084716,0.0890035
3020,5.02061,0.08457,0.42459299,0.07096459,0.08915091
3025,5.01979,0.08456,0.42447344,0.07108204,0.08929834
3030,5.02128,0.08459,0.42475008,0.07119951,0.08944579
3035,5.02018,0.08456,0.42450642,0.07131697,0.0895932
3040,5.02085,0.08456,0.42456308,0.07143442,0.08974062
3045,5.02073,0.08455,0.42450272,0.07155185,0.08988802
3050,5.021,0.08455,0.42452555,0.07166928,0.09003542
3055,5.02089,0.08456,0.42456646,0.07178672,0.09018283
3060,5.02042,0.08456,0.42452672,0.07190417,0.09033023
3065,5.02042,0.08459,0.42467733,0.07202163,0.09047772
3070,5.02124,0.08459,0.42474669,0.07213912,0.0906252
3075,5.02124,0.08457,0.42464627,0.07225659,0.09077261
3080,5.02003,0.08458,0.42459414,0.07237406,0.09092006
3085,5.02085,0.08457,0.42461328,0.07249152,0.09106746
3090,5.01979,0.08456,0.42447344,0.07260897,0.09121487
3095,5.02057,0.08459,0.42469002,0.07272644,0.09136233
3100,5.02034,0.08456,0.42451995,0.0728439,0.09150971
3105,5.01956,0.08455,0.4244038,0.07296134,0.09165708
3110,5.01975,0.08456,0.42447006,0.07307878,0.09180447
3115,5.01987,0.08454,0.42437981,0.07319621,0.09195182
3120,5.01995,0.08458,0.42458737,0.07331365,0.09209922
3125,5.01913,0.08457,0.42446782,0.07343112,0.09224664
3130,5.02007,0.08459,0.42464772,0.07354859,0.09239407
3135,5.01971,0.08459,0.42461727,0.07366608,0.09254153
3140,5.02046,0.08459,0.42468071,0.07378356,0.09268899
3145,5.02046,0.08458,0.42463051,0.07390104,0.09283641
3150,5.01971,0.08456,0.42446668,0.0740185,0.09298379
3155,5.01971,0.08459,0.42461727,0.07413597,0.09313124
3160,5.02014,0.08456,0.42450304,0.07425343,0.09327865
3165,5.02057,0.08461,0.42479043,0.07437091,0.09342614
3170,5.02022,0.08457,0.42456001,0.0744884,0.09357355
3175,5.02011,0.08456,0.4245005,0.07460585,0.09372097
3180,5.02073,0.08454,0.42445251,0.07472328,0.09386837
3185,5.02167,0.08456,0.42463242,0.07484071,0.09401579
3190,5.02069,0.08455,0.42449934,0.07495815,0.09416317
3195,5.02022,0.08456,0.4245098,0.07507558,0.09431055
3200,5.01968,0.08454,0.42436375,0.07519301,0.09445794
3205,5.02089,0.08459,0.42471709,0.07531047,0.09460539
3210,5.02034,0.08458,0.42462036,0.07542794,0.09475284
3215,5.02065,0.08459,0.42469678,0.07554542,0.09490029
3220,5.02034,0.08461,0.42477097,0.07566292,0.09504779
3225,5.02061,0.08458,0.42464319,0.07578042,0.09519527
3230,5.02186,0.08461,0.42489957,0.07589791,0.0953428
3235,5.02175,0.08462,0.42494048,0.07601543,0.09549037
3240,5.02245,0.08461,0.42494949,0.07613295,0.09563788
3245,5.02073,0.08459,0.42470355,0.07625045,0.09578535
3250,5.02096,0.08462,0.42487364,0.07636796,0.09593289
3255,5.02135,0.08462,0.42490664,0.07648549,0.0960804
3260,5.02053,0.08463,0.42488745,0.07660302,0.09622792
3265,5.02014,0.08461,0.42475405,0.07672055,0.09637539
3270,5.01964,0.08459,0.42461135,0.07683805,0.09652286
3275,5.02081,0.08462,0.42486094,0.07695556,0.09667034
3280,5.01956,0.0846,0.42465478,0.07707307,0.0968178
3285,5.02007,0.08462,0.42479832,0.07719058,0.0969653
3290,5.01995,0.08462,0.42478817,0.07730811,0.09711279
3295,5.01968,0.08463,0.42481552,0.07742565,0.0972603
3300,5.01987,0.08463,0.4248316,0.07754319,0.0974078
3305,5.01968,0.08463,0.42481552,0.07766073,0.09755533
3310,5.02022,0.08462,0.42481102,0.07777826,0.09770282
3315,5.01995,0.08461,0.42473797,0.07789578,0.0978503
3320,5.01995,0.08461,0.42473797,0.0780133,0.09799779
3325,5.02022,0.08462,0.42481102,0.07813082,0.09814525
3330,5.01897,0.08461,0.42465505,0.07824834,0.09829273
3335,5.01999,0.08459,0.42464095,0.07836584,0.09844018
3340,5.01991,0.08462,0.42478478,0.07848335,0.09858765
3345,5.01932,0.08461,0.42468467,0.07860087,0.09873516
3350,5.021,0.08462,0.42487702,0.07871839,0.09888268
3355,5.02053,0.0846,0.42473684,0.0788359,0.09903012
3360,5.01948,0.08459,0.42459781,0.0789534,0.09917755
3365,5.01936,0.08461,0.42468805,0.0790709,0.09932504
3370,5.02034,0.08459,0.42467056,0.0791884,0.09947247
3375,5.01948,0.08459,0.42459781,0.07930588,0.09961992
3380,5.02038,0.08457,0.42457354,0.07942335,0.09976734
3385,5.0203,0.08462,0.42481779,0.07954085,0.09991487
3390,5.02093,0.08459,0.42472047,0.07965835,0.10006234
3395,5.02077,0.0846,0.42475714,0.07977585,0.10020979
3400,5.01987,0.08458,0.4245806,0.07989333,0.10035719
3405,5.01897,0.08461,0.42465505,0.08001083,0.10050465
3410,5.01932,0.0846,0.42463447,0.08012833,0.10065208
3415,5.01893,0.0846,0.42460148,0.08024583,0.10079952
3420,5.01917,0.08458,0.4245214,0.08036332,0.10094694
3425,5.01983,0.08457,0.42452702,0.08048078,0.10109435
3430,5.01983,0.08456,0.42447682,0.08059824,0.10124173
3435,5.01971,0.08457,0.42451687,0.08071569,0.10138915
3440,5.0203,0.08457,0.42456677,0.08083315,0.10153656
3445,5.01999,0.08455,0.42444015,0.08095059,0.10168395
3450,5.02038,0.08456,0.42452333,0.08106803,0.10183136
3455,5.02065,0.08458,0.42464658,0.08118549,0.10197881
3460,5.02057,0.08456,0.4245394,0.08130294,0.10212624
3465,5.02139,0.08456,0.42460874,0.08142039,0.10227367
3470,5.02116,0.08457,0.4246395,0.08153784,0.10242109
3475,5.02046,0.08458,0.42463051,0.08165531,0.10256854
3480,5.02069,0.08458,0.42464996,0.08177278,0.10271599
3485,5.02085,0.08459,0.4247137,0.08189026,0.10286345
3490,5.02046,0.0846,0.42473092,0.08200775,0.10301095
3495,5.02124,0.08461,0.42484712,0.08212526,0.10315843
3500,5.01995,0.08459,0.42463757,0.08224276,0.10330589
3505,5.02053,0.0846,0.42473684,0.08236025,0.10345337
3510,5.02061,0.08463,0.42489422,0.08247777,0.10360091
3515,5.02089,0.08459,0.42471709,0.08259528,0.10374838
3520,5.02077,0.0846,0.42475714,0.08271278,0.10389587
3525,5.0212,0.08458,0.4246931,0.08283026,0.10404335
3530,5.02178,0.08459,0.42479237,0.08294774,0.10419084
3535,5.02135,0.08459,0.424756,0.08306523,0.10433831
3540,5.02104,0.08458,0.42467956,0.08318271,0.10448577
3545,5.02108,0.08459,0.42473316,0.08330019,0.10463327
3550,5.02167,0.08459,0.42478307,0.08341767,0.10478072
3555,5.02026,0.08455,0.42446298,0.08353513,0.10492811
3560,5.02034,0.08458,0.42462036,0.08365258,0.10507554
3565,5.02034,0.08456,0.42451995,0.08377004,0.10522295
3570,5.02065,0.08459,0.42469678,0.08388751,0.10537048
3575,5.02284,0.05512,0.27685894,0.08398453,0.10546662
3580,5.02288,0.05505,0.27650954,0.08406103,0.10556263
3585,5.02307,0.05497,0.27611816,0.08413744,0.10565851
3590,5.02362,0.05495,0.27604792,0.08421377,0.10575434
3595,5.02245,0.05489,0.27568228,0.08429005,0.10585009
3600,5.02354,0.05489,0.27574211,0.08436628,0.10594583
