algorithm,trunc_bits,repetition,target_message,target_hex,candidate_length_bytes,candidate_mode,search_mode,lanes_per_rep,found,trials,expected_trials,log2_trials,ratio_to_expected,seconds,matched_hex,candidate_index,candidate_word,candidate_hex
SpVSH-320,32,2,"TRUNCATED_PREIMAGE_TARGET_001|rep=2",0x667f14da,8,sequential_counter,dynamic_work_stealing_safe,0,yes,797482877,4294967296,29.570878,0.18567845,950.401848,0x667f14da,797483621,797483621,65a2882f00000000
SpVSH-320,32,4,"TRUNCATED_PREIMAGE_TARGET_001|rep=4",0x32858bf2,8,sequential_counter,dynamic_work_stealing_safe,0,yes,931408429,4294967296,29.794839,0.21686042,1110.095157,0x32858bf2,931408428,931408428,2c2a843700000000
SpVSH-320,32,8,"TRUNCATED_PREIMAGE_TARGET_001|rep=8",0xa322aa1a,8,sequential_counter,dynamic_work_stealing_safe,0,yes,1570973446,4294967296,30.549012,0.36577076,1292.384638,0xa322aa1a,1570972602,1570972602,ba23a35d00000000
SpVSH-320,32,6,"TRUNCATED_PREIMAGE_TARGET_001|rep=6",0x4d41a69c,8,sequential_counter,dynamic_work_stealing_safe,0,yes,2356154806,4294967296,31.133787,0.54858504,1387.238233,0x4d41a69c,2356151687,2356151687,8705708c00000000
SpVSH-320,32,41,"TRUNCATED_PREIMAGE_TARGET_001|rep=41",0xd98e717a,8,sequential_counter,dynamic_work_stealing_safe,0,yes,1174667057,4294967296,30.129605,0.27349849,1399.438882,0xd98e717a,1174667334,1174667334,4600044600000000
SpVSH-320,32,11,"TRUNCATED_PREIMAGE_TARGET_001|rep=11",0x88425cf1,8,sequential_counter,dynamic_work_stealing_safe,0,yes,1272926220,4294967296,30.245502,0.29637623,1516.239856,0x88425cf1,1272926547,1272926547,5351df4b00000000
SpVSH-320,32,36,"TRUNCATED_PREIMAGE_TARGET_001|rep=36",0x051eb462,8,sequential_counter,dynamic_work_stealing_safe,0,yes,3945234240,4294967296,31.877464,0.91857143,1545.658211,0x051eb462,3945235178,3945235178,ea8227eb00000000
SpVSH-320,32,32,"TRUNCATED_PREIMAGE_TARGET_001|rep=32",0x6ea4eb2c,8,sequential_counter,dynamic_work_stealing_safe,0,yes,1384047760,4294967296,30.366247,0.32224873,1648.101572,0x6ea4eb2c,1384047759,1384047759,8fe47e5200000000
SpVSH-320,32,20,"TRUNCATED_PREIMAGE_TARGET_001|rep=20",0xe3321208,8,sequential_counter,dynamic_work_stealing_safe,0,yes,2633804876,4294967296,31.294501,0.61323048,1655.029883,0xe3321208,2633805360,2633805360,30aefc9c00000000
SpVSH-320,32,49,"TRUNCATED_PREIMAGE_TARGET_001|rep=49",0xf9251600,8,sequential_counter,dynamic_work_stealing_safe,0,yes,1488854825,4294967296,30.471556,0.34665103,1772.607381,0xf9251600,1488854824,1488854824,281fbe5800000000
SpVSH-320,32,9,"TRUNCATED_PREIMAGE_TARGET_001|rep=9",0x510dcbd9,8,sequential_counter,dynamic_work_stealing_safe,0,yes,4532020034,4294967296,32.077507,1.05519314,2022.796164,0x510dcbd9,4532006741,4532006741,55ef200e01000000
SpVSH-320,32,17,"TRUNCATED_PREIMAGE_TARGET_001|rep=17",0x18e71844,8,sequential_counter,dynamic_work_stealing_safe,0,yes,1729381952,4294967296,30.687609,0.40265311,2058.946466,0x18e71844,1729381951,1729381951,3f46146700000000
SpVSH-320,32,12,"TRUNCATED_PREIMAGE_TARGET_001|rep=12",0x3b31e5e2,8,sequential_counter,dynamic_work_stealing_safe,0,yes,2317030507,4294967296,31.109630,0.53947570,2137.238321,0x3b31e5e2,2317027927,2317027927,570a1b8a00000000
SpVSH-320,32,37,"TRUNCATED_PREIMAGE_TARGET_001|rep=37",0x53b159cb,8,sequential_counter,dynamic_work_stealing_safe,0,yes,4221034649,4294967296,31.974950,0.98278621,2142.449522,0x53b159cb,4221040634,4221040634,faf797fb00000000
SpVSH-320,32,40,"TRUNCATED_PREIMAGE_TARGET_001|rep=40",0xa8dec622,8,sequential_counter,dynamic_work_stealing_safe,0,yes,1858440786,4294967296,30.791446,0.43270196,2212.902589,0xa8dec622,1858441430,1858441430,d690c56e00000000
SpVSH-320,32,23,"TRUNCATED_PREIMAGE_TARGET_001|rep=23",0xa712a806,8,sequential_counter,dynamic_work_stealing_safe,0,yes,2275492259,4294967296,31.083532,0.52980433,2710.030682,0xa712a806,2275492258,2275492258,a241a18700000000
SpVSH-320,32,31,"TRUNCATED_PREIMAGE_TARGET_001|rep=31",0x5b5855ae,8,sequential_counter,dynamic_work_stealing_safe,0,yes,2323529446,4294967296,31.113671,0.54098886,2767.329860,0x5b5855ae,2323529445,2323529445,e53e7e8a00000000
SpVSH-320,32,18,"TRUNCATED_PREIMAGE_TARGET_001|rep=18",0x40a8bae2,8,sequential_counter,dynamic_work_stealing_safe,0,yes,2977244436,4294967296,31.471331,0.69319374,2802.794770,0x40a8bae2,2977241745,2977241745,911a75b100000000
SpVSH-320,32,29,"TRUNCATED_PREIMAGE_TARGET_001|rep=29",0x173c7661,8,sequential_counter,dynamic_work_stealing_safe,0,yes,4760197173,4294967296,32.148374,1.10831977,3005.556964,0x173c7661,4760196384,4760196384,20d5ba1b01000000
SpVSH-320,32,21,"TRUNCATED_PREIMAGE_TARGET_001|rep=21",0xe0a2affe,8,sequential_counter,dynamic_work_stealing_safe,0,yes,6748004091,4294967296,32.651814,1.57114214,3390.650855,0xe0a2affe,6747990736,6747990736,d02a369201000000
SpVSH-320,32,25,"TRUNCATED_PREIMAGE_TARGET_001|rep=25",0xf7909576,8,sequential_counter,dynamic_work_stealing_safe,0,yes,5572065081,4294967296,32.375565,1.29734750,3400.218103,0xf7909576,5572069940,5572069940,340a1f4c01000000
SpVSH-320,32,10,"TRUNCATED_PREIMAGE_TARGET_001|rep=10",0x45eeca3f,8,sequential_counter,dynamic_work_stealing_safe,0,yes,10086992632,4294967296,33.231777,2.34856099,3450.915466,0x45eeca3f,10086987239,10086987239,e7353b5902000000
SpVSH-320,32,13,"TRUNCATED_PREIMAGE_TARGET_001|rep=13",0x2456cf87,8,sequential_counter,dynamic_work_stealing_safe,0,yes,5307542568,4294967296,32.305397,1.23575855,3475.377487,0x2456cf87,5307533558,5307533558,f6885a3c01000000
SpVSH-320,32,30,"TRUNCATED_PREIMAGE_TARGET_001|rep=30",0xa01aa55d,8,sequential_counter,dynamic_work_stealing_safe,0,yes,3997098001,4294967296,31.896306,0.93064690,3590.845564,0xa01aa55d,3997098000,3997098000,10e03eee00000000
SpVSH-320,32,3,"TRUNCATED_PREIMAGE_TARGET_001|rep=3",0x29b89ccc,8,sequential_counter,dynamic_work_stealing_safe,0,yes,5300905111,4294967296,32.303592,1.23421315,3631.893482,0x29b89ccc,5300905919,5300905919,bf67f53b01000000
SpVSH-320,32,26,"TRUNCATED_PREIMAGE_TARGET_001|rep=26",0xf1f6eecc,8,sequential_counter,dynamic_work_stealing_safe,0,yes,4987495929,4294967296,32.215669,1.16124189,4035.872399,0xf1f6eecc,4987498920,4987498920,a831472901000000
SpVSH-320,32,15,"TRUNCATED_PREIMAGE_TARGET_001|rep=15",0x90cc0bc5,8,sequential_counter,dynamic_work_stealing_safe,0,yes,12264869752,4294967296,33.513813,2.85563752,4090.529624,0x90cc0bc5,12264844814,12264844814,0eae0adb02000000
SpVSH-320,32,22,"TRUNCATED_PREIMAGE_TARGET_001|rep=22",0x9796cfaf,8,sequential_counter,dynamic_work_stealing_safe,0,yes,6383964162,4294967296,32.571805,1.48638248,4093.528803,0x9796cfaf,6383965686,6383965686,f695837c01000000
SpVSH-320,32,46,"TRUNCATED_PREIMAGE_TARGET_001|rep=46",0xc59cf69a,8,sequential_counter,dynamic_work_stealing_safe,0,yes,3468669976,4294967296,31.691735,0.80761266,4132.043815,0xc59cf69a,3468669975,3468669975,17b4bfce00000000
SpVSH-320,32,38,"TRUNCATED_PREIMAGE_TARGET_001|rep=38",0x2f638a61,8,sequential_counter,dynamic_work_stealing_safe,0,yes,16184609556,4294967296,33.913904,3.76827306,4153.003414,0x2f638a61,16184581491,16184581491,731dadc403000000
SpVSH-320,32,27,"TRUNCATED_PREIMAGE_TARGET_001|rep=27",0x6a8867d0,8,sequential_counter,dynamic_work_stealing_safe,0,yes,4923091894,4294967296,32.196918,1.14624665,4233.524506,0x6a8867d0,4923092013,4923092013,2d6c702501000000
SpVSH-320,32,16,"TRUNCATED_PREIMAGE_TARGET_001|rep=16",0x57d3a247,8,sequential_counter,dynamic_work_stealing_safe,0,yes,6398776572,4294967296,32.575149,1.48983127,4325.423439,0x57d3a247,6398781685,6398781685,f5a8657d01000000
SpVSH-320,32,39,"TRUNCATED_PREIMAGE_TARGET_001|rep=39",0xcdbbc5bd,8,sequential_counter,dynamic_work_stealing_safe,0,yes,8139882373,4294967296,32.922361,1.89521405,4389.772388,0xcdbbc5bd,8139912768,8139912768,40362de501000000
SpVSH-320,32,42,"TRUNCATED_PREIMAGE_TARGET_001|rep=42",0xde2d792e,8,sequential_counter,dynamic_work_stealing_safe,0,yes,9713067460,4294967296,33.177280,2.26149975,4438.948660,0xde2d792e,9713055606,9713055606,7677f14202000000
SpVSH-320,32,43,"TRUNCATED_PREIMAGE_TARGET_001|rep=43",0x5a94b96c,8,sequential_counter,dynamic_work_stealing_safe,0,yes,8476466677,4294967296,32.980816,1.97358119,4573.519631,0x5a94b96c,8476396677,8476396677,858c3bf901000000
SpVSH-320,32,44,"TRUNCATED_PREIMAGE_TARGET_001|rep=44",0x8d2408e5,8,sequential_counter,dynamic_work_stealing_safe,0,yes,8168823785,4294967296,32.927481,1.90195250,4693.242158,0x8d2408e5,8168890875,8168890875,fb61e7e601000000
SpVSH-320,32,47,"TRUNCATED_PREIMAGE_TARGET_001|rep=47",0xb8e2429b,8,sequential_counter,dynamic_work_stealing_safe,0,yes,4572773902,4294967296,32.090422,1.06468189,4788.477468,0xb8e2429b,4572773901,4572773901,0dfe8e1001000000
SpVSH-320,32,48,"TRUNCATED_PREIMAGE_TARGET_001|rep=48",0x9aa63a38,8,sequential_counter,dynamic_work_stealing_safe,0,yes,4289017802,4294967296,31.998000,0.99861478,4895.332614,0x9aa63a38,4289015530,4289015530,ea2ea5ff00000000
SpVSH-320,32,0,"TRUNCATED_PREIMAGE_TARGET_001|rep=0",0x98838641,8,sequential_counter,dynamic_work_stealing_safe,0,yes,7441417376,4294967296,32.792930,1.73259000,5064.972992,0x98838641,7441403187,7441403187,33cd8abb01000000
SpVSH-320,32,45,"TRUNCATED_PREIMAGE_TARGET_001|rep=45",0x277b16ab,8,sequential_counter,dynamic_work_stealing_safe,0,yes,20942254306,4294967296,34.285698,4.87599855,5153.930217,0x277b16ab,20942276440,20942276440,58c741e004000000
SpVSH-320,32,1,"TRUNCATED_PREIMAGE_TARGET_001|rep=1",0xd9ce37ff,8,sequential_counter,dynamic_work_stealing_safe,0,yes,4723336100,4294967296,32.137159,1.09973738,5154.447639,0xd9ce37ff,4723404876,4723404876,4c70891901000000
SpVSH-320,36,28,"TRUNCATED_PREIMAGE_TARGET_001|rep=28",0xdf5e194dd,8,sequential_counter,dynamic_work_stealing_safe,0,yes,3273900006,68719476736,31.608363,0.04764152,2341.804590,0xdf5e194dd,3273899802,3273899802,1abf23c300000000
SpVSH-320,36,3,"TRUNCATED_PREIMAGE_TARGET_001|rep=3",0x29b89ccc5,8,sequential_counter,dynamic_work_stealing_safe,0,yes,5300905920,68719476736,32.303592,0.07713833,3788.471958,0x29b89ccc5,5300905919,5300905919,bf67f53b01000000
SpVSH-320,36,7,"TRUNCATED_PREIMAGE_TARGET_001|rep=7",0x8aa531f7b,8,sequential_counter,dynamic_work_stealing_safe,0,yes,8012523729,68719476736,32.899610,0.11659757,5720.167581,0x8aa531f7b,8012525869,8012525869,2d7195dd01000000
SpVSH-320,36,21,"TRUNCATED_PREIMAGE_TARGET_001|rep=21",0xe0a2affe0,8,sequential_counter,dynamic_work_stealing_safe,0,yes,9284367742,68719476736,33.112157,0.13510533,6630.767816,0xe0a2affe0,9284367741,9284367741,7d35642902000000
SpVSH-320,36,8,"TRUNCATED_PREIMAGE_TARGET_001|rep=8",0xa322aa1a9,8,sequential_counter,dynamic_work_stealing_safe,0,yes,23268913578,68719476736,34.437685,0.33860726,11180.211734,0xa322aa1a9,23268921578,23268921578,ea90ef6a05000000
SpVSH-320,36,16,"TRUNCATED_PREIMAGE_TARGET_001|rep=16",0x57d3a2479,8,sequential_counter,dynamic_work_stealing_safe,0,yes,15867071536,68719476736,33.885317,0.23089628,11342.881833,0x57d3a2479,15867071360,15867071360,804bc0b103000000
SpVSH-320,36,2,"TRUNCATED_PREIMAGE_TARGET_001|rep=2",0x667f14da6,8,sequential_counter,dynamic_work_stealing_safe,0,yes,19561237171,68719476736,34.187279,0.28465347,13975.364256,0x667f14da6,19561236558,19561236558,4ec8f08d04000000
SpVSH-320,36,9,"TRUNCATED_PREIMAGE_TARGET_001|rep=9",0x510dcbd9f,8,sequential_counter,dynamic_work_stealing_safe,0,yes,40939368588,68719476736,35.252770,0.59574622,17184.335283,0x510dcbd9f,40939363512,40939363512,b81c2d8809000000
SpVSH-320,36,19,"TRUNCATED_PREIMAGE_TARGET_001|rep=19",0x916678dd9,8,sequential_counter,dynamic_work_stealing_safe,0,yes,24804134969,68719476736,34.529862,0.36094767,17704.712879,0x916678dd9,24804134067,24804134067,b30c71c605000000
SpVSH-320,36,27,"TRUNCATED_PREIMAGE_TARGET_001|rep=27",0x6a8867d0f,8,sequential_counter,dynamic_work_stealing_safe,0,yes,26893728436,68719476736,34.646551,0.39135526,19193.284575,0x6a8867d0f,26893730028,26893730028,ecc0fd4206000000
SpVSH-320,36,20,"TRUNCATED_PREIMAGE_TARGET_001|rep=20",0xe33212081,8,sequential_counter,dynamic_work_stealing_safe,0,yes,30151661125,68719476736,34.811518,0.43876442,19608.775754,0xe33212081,30151668084,30151668084,74f12d0507000000
SpVSH-320,36,10,"TRUNCATED_PREIMAGE_TARGET_001|rep=10",0x45eeca3fe,8,sequential_counter,dynamic_work_stealing_safe,0,yes,42086749526,68719476736,35.292647,0.61244281,20392.281792,0x45eeca3fe,42086749377,42086749377,c1d490cc09000000
SpVSH-320,36,5,"TRUNCATED_PREIMAGE_TARGET_001|rep=5",0x97c5b96d7,8,sequential_counter,dynamic_work_stealing_safe,0,yes,29819463319,68719476736,34.795535,0.43393030,21278.759819,0x97c5b96d7,29819464113,29819464113,b1e960f106000000
SpVSH-320,36,22,"TRUNCATED_PREIMAGE_TARGET_001|rep=22",0x9796cfafe,8,sequential_counter,dynamic_work_stealing_safe,0,yes,63722041919,68719476736,35.891073,0.92727775,22822.654876,0x9796cfafe,63722043273,63722043273,893721d60e000000
SpVSH-320,36,15,"TRUNCATED_PREIMAGE_TARGET_001|rep=15",0x90cc0bc5f,8,sequential_counter,dynamic_work_stealing_safe,0,yes,32488359199,68719476736,34.919204,0.47276785,23177.371650,0x90cc0bc5f,32488359198,32488359198,1e05759007000000
SpVSH-320,36,29,"TRUNCATED_PREIMAGE_TARGET_001|rep=29",0x173c76611,8,sequential_counter,dynamic_work_stealing_safe,0,yes,73924973957,68719476736,36.105343,1.07574995,24749.295000,0x173c76611,73924978459,73924978459,1ba7453611000000
SpVSH-320,36,0,"TRUNCATED_PREIMAGE_TARGET_001|rep=0",0x988386410,8,sequential_counter,dynamic_work_stealing_safe,0,yes,39521837539,68719476736,35.201931,0.57511843,25607.014962,0x988386410,39521840145,39521840145,116caf3309000000
SpVSH-320,36,11,"TRUNCATED_PREIMAGE_TARGET_001|rep=11",0x88425cf15,8,sequential_counter,dynamic_work_stealing_safe,0,yes,72495089678,68719476736,36.077164,1.05494240,26642.964059,0x88425cf15,72495073947,72495073947,9b0a0be110000000
SpVSH-320,36,13,"TRUNCATED_PREIMAGE_TARGET_001|rep=13",0x2456cf874,8,sequential_counter,dynamic_work_stealing_safe,0,yes,38467873512,68719476736,35.162935,0.55978123,27431.355162,0x2456cf874,38467872832,38467872832,4028ddf408000000
SpVSH-320,36,12,"TRUNCATED_PREIMAGE_TARGET_001|rep=12",0x3b31e5e21,8,sequential_counter,dynamic_work_stealing_safe,0,yes,45166440254,68719476736,35.394532,0.65725821,27569.059987,0x3b31e5e21,45166427868,45166427868,dcfe20840a000000
SpVSH-320,36,14,"TRUNCATED_PREIMAGE_TARGET_001|rep=14",0x9833659d6,8,sequential_counter,dynamic_work_stealing_safe,0,yes,53852605264,68719476736,35.648297,0.78365855,28900.373223,0x9833659d6,53852612555,53852612555,cba7dd890c000000
SpVSH-320,36,26,"TRUNCATED_PREIMAGE_TARGET_001|rep=26",0xf1f6eeccf,8,sequential_counter,dynamic_work_stealing_safe,0,yes,41134697117,68719476736,35.259637,0.59858863,29325.753728,0xf1f6eeccf,41134699079,41134699079,47b2d19309000000
SpVSH-320,36,6,"TRUNCATED_PREIMAGE_TARGET_001|rep=6",0x4d41a69c5,8,sequential_counter,dynamic_work_stealing_safe,0,yes,53284973262,68719476736,35.633010,0.77539841,29623.335986,0x4d41a69c5,53284972864,53284972864,402908680c000000
SpVSH-320,36,18,"TRUNCATED_PREIMAGE_TARGET_001|rep=18",0x40a8bae24,8,sequential_counter,dynamic_work_stealing_safe,0,yes,42372481799,68719476736,35.302409,0.61660076,30205.644096,0x40a8bae24,42372481798,42372481798,06c398dd09000000
SpVSH-320,36,1,"TRUNCATED_PREIMAGE_TARGET_001|rep=1",0xd9ce37ff9,8,sequential_counter,dynamic_work_stealing_safe,0,yes,105270496942,68719476736,36.615310,1.53188735,34440.414600,0xd9ce37ff9,105270515175,105270515175,e7959c8218000000
SpVSH-320,36,4,"TRUNCATED_PREIMAGE_TARGET_001|rep=4",0x32858bf29,8,sequential_counter,dynamic_work_stealing_safe,0,yes,134235298421,68719476736,36.965973,1.95338068,35547.773179,0x32858bf29,134235281473,134235281473,41d80b411f000000
SpVSH-320,36,17,"TRUNCATED_PREIMAGE_TARGET_001|rep=17",0x18e718442,8,sequential_counter,dynamic_work_stealing_safe,0,yes,246656896393,68719476736,37.843715,3.58933025,37275.667957,0x18e718442,246656886724,246656886724,c467e56d39000000
SpVSH-320,36,23,"TRUNCATED_PREIMAGE_TARGET_001|rep=23",0xa712a8069,8,sequential_counter,dynamic_work_stealing_safe,0,yes,349445831452,68719476736,38.346278,5.08510612,42498.083806,0xa712a8069,349445810250,349445810250,4ae8975c51000000
SpVSH-320,36,24,"TRUNCATED_PREIMAGE_TARGET_001|rep=24",0xb6e1be3fe,8,sequential_counter,dynamic_work_stealing_safe,0,yes,204744015731,68719476736,37.575030,2.97941756,46051.265972,0xb6e1be3fe,204743884783,204743884783,efbfafab2f000000
SpVSH-320,36,25,"TRUNCATED_PREIMAGE_TARGET_001|rep=25",0xf7909576e,8,sequential_counter,dynamic_work_stealing_safe,0,yes,392308485244,68719476736,38.513198,5.70883982,53817.732360,0xf7909576e,392308564647,392308564647,a7a269575b000000
