algorithm,trunc_bits,repetition,target_message,target_hex,candidate_length_bytes,search_mode,lanes_per_rep,found,trials,expected_trials,log2_trials,ratio_to_expected,seconds,matched_hex,candidate_counter,candidate_hex
VSH-256,36,23,TRUNCATED_PREIMAGE_TARGET_001|rep=23,0xba4e78c7c,8,parallel_disjoint_chunked,1,yes,85598570571,68719476736,36.316868,1.24562314,52813.25089,0xba4e78c7c,85598570570,4a8812ee13000000
VSH-256,36,27,TRUNCATED_PREIMAGE_TARGET_001|rep=27,0x1f77a017c,8,parallel_disjoint_chunked,1,yes,88116107542,68719476736,36.358687,1.28225813,54107.75102,0x1f77a017c,88116107541,1.51922E+15
VSH-256,36,21,TRUNCATED_PREIMAGE_TARGET_001|rep=21,0x6713347a2,8,parallel_disjoint_chunked,1,yes,88554078684,68719476736,36.36584,1.28863145,55090.49366,0x6713347a2,88554078683,db013c9e14000000
VSH-256,36,15,TRUNCATED_PREIMAGE_TARGET_001|rep=15,0x8ae22c607,8,parallel_disjoint_chunked,1,yes,90101772765,68719476736,36.390836,1.31115336,57942.16166,0x8ae22c607,90101772764,dcf17bfa14000000
VSH-256,36,8,TRUNCATED_PREIMAGE_TARGET_001|rep=8,0x7c308acd7,8,parallel_disjoint_chunked,1,yes,95312998877,68719476736,36.471954,1.38698668,58666.94835,0x7c308acd7,95312998876,dcf1183116000000
VSH-256,36,29,TRUNCATED_PREIMAGE_TARGET_001|rep=29,0x92e1b9df0,8,parallel_disjoint_chunked,1,yes,1.02451E+11,68719476736,36.576149,1.49086388,63778.73732,0x92e1b9df0,1.02451E+11,ad1494da17000000
VSH-256,36,5,TRUNCATED_PREIMAGE_TARGET_001|rep=5,0xf8effb12b,8,parallel_disjoint_chunked,1,yes,1.11121E+11,68719476736,36.69334,1.61702252,69108.5543,0xf8effb12b,1.11121E+11,3f0053df19000000
VSH-256,36,28,TRUNCATED_PREIMAGE_TARGET_001|rep=28,0x2aa27dbd3,8,parallel_disjoint_chunked,1,yes,1.30005E+11,68719476736,36.919779,1.89182581,81263.88418,0x2aa27dbd3,1.30005E+11,7b24eb441e000000
VSH-256,36,14,TRUNCATED_PREIMAGE_TARGET_001|rep=14,0x2a92eefb7,8,parallel_disjoint_chunked,1,yes,2.15855E+11,68719476736,37.651273,3.14110686,136113.7197,0x2a92eefb7,2.15855E+11,1044f94132000000
VSH-256,36,4,TRUNCATED_PREIMAGE_TARGET_001|rep=4,0x45c5b5973,8,parallel_disjoint_chunked,1,yes,2.18428E+11,68719476736,37.668364,3.17853937,137746.0221,0x45c5b5973,2.18428E+11,83184cdb32000000
VSH-256,36,19,TRUNCATED_PREIMAGE_TARGET_001|rep=19,0xff51916e2,8,parallel_disjoint_chunked,1,yes,3.35463E+11,68719476736,38.287363,4.88163179,231703.6466,0xff51916e2,3.35463E+11,eeef291b4e000000
