time_s,Voltage_V,Current_A,Power_W,Capacity_Ah,Energy_Wh
5025.00000000,5.02089000,0.05367000,0.26947117,0.10410891,0.13074169
5030.00000000,5.02003000,0.05368000,0.26947521,0.10418346,0.13083528
5035.00000000,5.02081000,0.05367000,0.26946687,0.10425801,0.13092886
5040.00000000,5.02167000,0.05368000,0.26956325,0.10433256,0.13102242
5045.00000000,5.01987000,0.05367000,0.26941642,0.10440710,0.13111600
5050.00000000,5.02163000,0.05369000,0.26961131,0.10448166,0.13120960
5055.00000000,5.02089000,0.05369000,0.26957158,0.10455623,0.13130321
5060.00000000,5.02112000,0.05367000,0.26948351,0.10463078,0.13139677
5065.00000000,5.02057000,0.05369000,0.26955440,0.10470534,0.13149037
5070.00000000,5.02096000,0.05370000,0.26962555,0.10477992,0.13158397
